case_name,base_cycle,target_cycle,jump_size,method,strain_range_reference,predicted_strain_mean,reference_strain_mean,strain_mean_normalized_error_percent,predicted_ratcheting_strain,reference_ratcheting_strain,ratcheting_strain_normalized_error_percent,predicted_strain_max,reference_strain_max,strain_max_normalized_error_percent,max_normalized_error_percent,drift_direction_ok,finite,accepted,requested_target_cycle,adaptive_candidate
B1_stress_m150_to_250,100000,100012,12,log_cycle_fit,0.003286347504579,3.7382773129324867,3.738277791335937,0.014557299540646459,3.72430735452228,3.724307832925723,0.01455729932443599,3.7399204869145684,3.739920965088227,0.014550307226508326,0.014557299540646459,True,True,True,200000,True
B1_stress_m150_to_250,100000,100006,6,log_cycle_fit,0.0032863468483652,3.7380544338376374,3.7380546672005193,0.00710098150544963,3.7240844754274307,3.724084708790305,0.007100981275725961,3.7396976078136652,3.739697840624702,0.007084189448444186,0.00710098150544963,True,True,True,200000,True
B1_stress_m150_to_250,100000,100003,3,log_cycle_fit,0.003286347463256,3.7379429892756852,3.737943105759456,0.003544475194163082,3.7239730308654715,3.7239731473492417,0.0035444751806499274,3.739586163248686,3.739586279491084,0.003537130483894187,0.003544475194163082,True,True,True,200000,True
B1_stress_m150_to_250,100000,100001,1,log_cycle_fit,0.0032863480258882,3.7378686910436776,3.737868729805614,0.0011794836098307354,3.723898732633471,3.7238987713954,0.0011794833936203007,3.7395118650146677,3.739511903818558,0.001180760224343333,0.001180760224343333,True,True,True,200000,True
B1_stress_m150_to_250,100000,200000,100000,quadratic_curvature_limited,0.0032863252016932,7.469605540659303,7.452985407801016,505.73609847630263,7.455635582482128,7.439015449390801,505.7361055675136,7.471660730663925,7.454628570401863,518.2737318049465,518.2737318049465,True,True,False,200000,False
B1_stress_m150_to_250,100000,150000,50000,quadratic_curvature_limited,0.0032863251311043,5.606996818926563,5.595731917128779,342.7811110703581,5.59302686069123,5.581761958718564,342.7811163918745,5.608949185035421,5.597375079694331,352.1899045089557,352.1899045089557,True,True,False,200000,True
B1_stress_m150_to_250,100000,125000,25000,quadratic_curvature_limited,0.0032863271054619,4.673233749626426,4.667075249929482,187.39764786980624,4.659263791318243,4.653105291519267,187.39765097455378,4.675057315696232,4.668718413482213,192.8871354127609,192.8871354127609,True,True,False,200000,True
B1_stress_m150_to_250,100000,112500,12500,quadratic_curvature_limited,0.0032863377423728,4.205737537867916,4.202608461766038,95.21468416140114,4.191767579512366,4.188638503355824,95.21468582479429,4.207477356895403,4.204251630637225,98.15565261556449,98.15565261556449,True,True,False,200000,True
B1_stress_m150_to_250,100000,106250,6250,quadratic_curvature_limited,0.0032863465701886,3.971835762711551,3.9702490892849287,48.28076992899297,3.9578658043295802,3.9562791308747145,48.28077078841631,3.9735288714621806,3.971892262570023,49.80025256629067,49.80025256629067,True,True,False,200000,True
B1_stress_m150_to_250,100000,103125,3125,quadratic_curvature_limited,0.0032863465239065,3.85484645781409,3.8540406275312393,24.52055122576495,3.840876499418226,3.840070669121025,24.52055166242915,3.8565150022373667,3.8556838007931926,25.292568453371143,25.292568453371143,True,True,False,200000,True
B1_stress_m150_to_250,100000,101562,1562,quadratic_curvature_limited,0.0032863474178488,3.7963234786485818,3.7959174643342415,12.354576760057151,3.782353520245598,3.781947505924028,12.354576980037796,3.797979434551668,3.797560638043167,12.74352511321896,12.74352511321896,True,True,False,200000,True
B1_stress_m150_to_250,100000,100781,781,quadratic_curvature_limited,0.0032863471278865,3.7670783098581824,3.766874492934695,6.201929241070594,3.7531083514515977,3.7529045345244807,6.201929351513618,3.768727899970029,3.768517666498638,6.397177875908462,6.397177875908462,True,True,False,200000,True
B1_stress_m150_to_250,100000,100390,390,quadratic_curvature_limited,0.0032863473755848,3.7524364016526657,3.75233442041898,3.103178758381219,3.7384664432442674,3.7383644620087657,3.103178813636509,3.754082785879749,3.753977594106773,3.2008720002543503,3.2008720002543503,True,True,False,200000,True
B1_stress_m150_to_250,100000,100195,195,quadratic_curvature_limited,0.003286346950424,3.745134021374162,3.745083039059713,1.5513369470208849,3.7311640629648575,3.7311130806494983,1.5513369747093428,3.746778802042121,3.746726212534925,1.6002420921906981,1.6002420921906981,True,True,False,200000,True
B1_stress_m150_to_250,100000,100097,97,quadratic_curvature_limited,0.0032863468990638,3.7414640695299255,3.7414386682413774,0.7729338785064507,3.7274941111201643,3.727468709831163,0.7729338922898706,3.743108043121501,3.743081841690909,0.7972813399372897,0.7972813399372897,True,True,True,200000,True
B1_stress_m150_to_250,100000,100048,48,quadratic_curvature_limited,0.0032863472958006,3.739629084162433,3.739616530230597,0.38200259150634425,3.725659125752443,3.725646571820383,0.38200259833048766,3.7412726539185224,3.741259703878497,0.39405573603754274,0.39405573603754274,True,True,True,200000,True
B1_stress_m150_to_250,100000,100024,24,quadratic_curvature_limited,0.0032863471079367,3.7387303135217542,3.73872404087009,0.19087002858458496,3.7247603551116524,3.724754082459876,0.19087003198990024,3.7403736854085596,3.7403672144240585,0.19690508301755966,0.19690508301755966,True,True,True,200000,True
B1_stress_m150_to_250,100000,100012,12,quadratic_curvature_limited,0.003286347504579,3.738280927634928,3.738277791335937,0.09543418603205872,3.7243109692247702,3.724307832925723,0.09543418773471617,3.7399242005692614,3.739920965088227,0.098452188337927,0.098452188337927,True,True,True,200000,True
B1_stress_m150_to_250,100000,100006,6,quadratic_curvature_limited,0.0032863468483652,3.738056234549894,3.7380546672005193,0.04769275572696001,3.724086276139708,3.724084708790305,0.04769275659180206,3.739699458003533,3.739697840624702,0.04921509828195819,0.04921509828195819,True,True,True,200000,True
B1_stress_m150_to_250,100000,100003,3,quadratic_curvature_limited,0.003286347463256,3.737943887971971,3.737943105759456,0.023801881083798007,3.7239739295617715,3.7239731473492417,0.023801881529732106,3.739587086684149,3.739586279491084,0.024562012199212696,0.024562012199212696,True,True,True,200000,True
B1_stress_m150_to_250,100000,100001,1,quadratic_curvature_limited,0.0032863480258882,3.737868990240243,3.737868729805614,0.007924742812448765,3.7238990318300336,3.7238987713954,0.007924742947580287,3.7395121724577005,3.739511903818558,0.008174397244918804,0.008174397244918804,True,True,True,200000,True
